spec_z,old_photo_z,u_cmodel_mag,u_cmodel_magerr,g_cmodel_mag,g_cmodel_magerr,r_cmodel_mag,r_cmodel_magerr,i_cmodel_mag,i_cmodel_magerr,z_cmodel_mag,z_cmodel_magerr,Y_cmodel_mag,Y_cmodel_magerr
0.1638,0.17,19.889734544094473,0.009456379868106652,18.251668172248507,0.0008175182592572184,17.136127453962896,0.0006372115488165706,16.703372806257637,0.001038626381849945,16.404783094694206,0.0011338749019155017,nan,nan
0.1473,0.16,19.740389529311944,0.008093435941288637,18.13288781573946,0.0007840116312386078,17.087939102388916,0.0004843336659920707,16.628608953354785,0.0009687385875220174,16.368462083315272,0.0009530893719680418,nan,nan
0.1475,0.25,19.779177900127486,0.007173852226213733,18.859086843069985,0.001824148615193872,18.046642405580357,0.0007528418998198177,17.691752428201983,0.0012216595684314355,17.558489665607542,0.001701455007369066,nan,nan
0.2071,0.29000000000000004,20.15065695862138,0.009305448806797987,18.501230472404057,0.0008309877374867713,17.205015571020787,0.0005041687204992162,16.762106580760182,0.001003148839682699,16.45561093949261,0.0009547876622497349,nan,nan
0.141497999,0.27,nan,nan,18.89317702321185,0.0011554209499575318,17.887728864101383,0.001986210339692859,17.501927182633978,0.001898170150930405,17.236410375430914,0.0026890670503900947,nan,nan
0.0678990036,0.51,nan,nan,18.888710446018976,0.0034526367287305367,18.31387935187036,0.0013970060169220244,18.139893880528785,0.005210085645831177,17.88757162949521,0.007364448355119159,nan,nan
0.2732,0.47000000000000003,20.36104428884891,0.011637105612258905,19.240533646236685,0.0060099372825364785,17.91800644067155,0.000757049618452121,17.35451901297065,0.0014390159740990632,16.993730964676626,0.002020275461761535,nan,nan
0.2067,0.2,19.88525688189804,0.008700928159984297,18.868758114741247,0.0013959233401876824,17.89317299879739,0.0007288517657125099,17.322976173461686,0.0014814886970647464,17.039795996780324,0.0023019081688504537,nan,nan
0.148680001,0.19,20.400171506369542,0.010799462693517167,19.242763798441874,0.0016372562987586644,18.272796795855253,0.0018745700239963582,17.594728209689332,0.0015609057119600974,17.254320667231273,0.0024200537523286964,nan,nan
0.1778,0.18000000000000002,20.19624053364675,0.008192445786862986,19.09926616759873,0.0016484835434998906,18.06338824114792,0.0007175885068576112,17.463637270570953,0.0013895307892917651,17.22990900497986,0.0021437333173635986,nan,nan
0.269459993,0.32,20.356775438152173,0.008897238056478742,19.37821531940124,0.0018330427065426603,18.304082924397072,0.0008311490712097562,17.813769121437762,0.0015051352766650855,17.58278725121652,0.0024202887533792006,nan,nan
0.1843,0.25,20.473700893584727,0.010899013891281562,18.830814546260285,0.000991945243786556,17.658115057390937,0.0006351656030521655,17.235206960258385,0.001090281591633673,16.937085589575467,0.0013563412388587922,nan,nan
0.135443002,0.3,18.757322413027747,0.007553709686560834,17.90709006143235,0.0008246177081438341,17.007879799680786,0.0016551855963717053,16.577624667604788,0.0011945562944372116,16.339146043041637,0.001681592092921832,nan,nan
0.077524304,0.16,nan,nan,17.821614758600877,0.002092568425348771,17.01207013276027,0.0013190385515950696,16.60942255248087,0.0011020265402747376,16.329431132729965,0.001118980671598535,nan,nan
0.039353713,0.16,18.326495818972116,0.006590432395943191,17.50570465573198,0.0008298110410275501,17.04443953464948,0.0005235134434662244,16.86755220501288,0.0008987138871447865,16.72955369388614,0.00133852508120586,nan,nan
0.14284317,0.17,18.90520783918247,0.006911738534993577,17.826845436764135,0.0007032675331322894,17.048292002665683,0.0004784859920966169,16.60420423825595,0.000789665870626354,16.220656207708643,0.0010371166700400135,nan,nan
0.0876,0.46,nan,nan,17.959071758931373,0.0030057018625057373,17.226127044995817,0.0035270893424107085,16.940593933551636,0.003621273840855419,16.889646791081336,0.005272432643353589,nan,nan
0.09023587,0.21000000000000002,nan,nan,17.88972977238038,0.0012273860227365377,17.083991134253058,0.0014294753220095424,16.765548708960868,0.0010396101341956004,16.537514584871733,0.001352452602820641,nan,nan
0.1323,0.16,19.76411167206007,0.0070956340075088295,18.072805520465632,0.0007084948204388477,17.034534647224348,0.0004354009636845302,16.60150732455707,0.000710626254021236,16.31021544571388,0.0008504990640015717,nan,nan
0.05532555,0.17,19.724502203830127,0.008785087746736185,18.420414049548693,0.0008018497435333554,17.39811358208546,0.00046910424047815976,16.91550643284923,0.000753430673008049,16.561841061670957,0.0008894062509894213,nan,nan
0.1579,0.62,nan,nan,18.5567465794905,0.0015716261144573854,17.683824947925757,0.002562980727459062,17.188285425833715,0.0026461319549870308,16.817470237914435,0.0033747927897565476,nan,nan
0.15733728,0.16,19.82051652907076,0.0066023152737731345,18.1815070039528,0.00099971177817808,17.09479400732099,0.00045823177654139057,16.693367451279027,0.0007375386913078795,16.396090093004023,0.0008530787060151987,nan,nan
0.16935357,0.2,19.333983610491565,0.009292486145903915,18.110450711111383,0.0011870914704434105,17.178872827252967,0.0005636797567669206,16.79546359474768,0.0008435851649682614,16.503898118718695,0.0010947227528684174,nan,nan
0.1,0.2,nan,nan,18.88305717747853,0.002217338115980266,17.930700382891573,0.0018934726994519822,17.54447479023723,0.001411737079284526,17.275696615864064,0.0019981075907462035,nan,nan
0.1334,0.15000000000000002,19.930864105727345,0.006424694327803859,18.25980213460947,0.0009487236464434026,17.243282814714494,0.0004560271268461851,16.83702824613983,0.0007375383245462189,16.556566380502677,0.000886073856375692,nan,nan
0.0898,0.16,nan,nan,18.585279789306085,0.0020451886139790367,17.73073038356297,0.0018243446931947092,17.34935671463355,0.00137745882181247,17.126692642929328,0.0019803306758199956,nan,nan
0.1571702,0.16,nan,nan,18.251271132911874,0.0013222619715203138,17.166948166196217,0.0008906442462365111,16.74784362420683,0.0011957253750248125,16.443591557328272,0.002351872160227041,nan,nan
0.18613893,0.28,20.05970786318912,0.017788066846398876,18.374405958778436,0.0018799811337168642,17.16107713400767,0.0006760147683630149,16.672926984643446,0.0009470482330794848,16.338666664908825,0.001276028505448036,nan,nan
0.2109,0.19,19.7175614320175,0.008836286651685302,18.780501167376322,0.0013677620345186631,18.084280921293924,0.0007344828322116223,17.755898552899716,0.0010785390746931296,17.60073306592415,0.0015397269900564732,nan,nan
0.1505,0.16,20.468711432333833,0.013467268048488568,18.831897978632078,0.0016666711981756321,17.775746351724784,0.0006141891118914769,17.3537800584589,0.0008740092582806432,17.041641874483258,0.0010485798398118449,nan,nan
0.1405,0.16,20.426530816876156,0.010847153149622318,18.886886143675337,0.0015010535603041672,17.744587978576167,0.0006936552956644542,17.372416209290822,0.0010128695913269167,17.098486120913144,0.0013489968136512324,nan,nan
0.24887498,0.26,20.903583266760805,0.017489790972070617,19.304718046167885,0.0022417278353474937,17.937015698117495,0.000664609186012903,17.460339130142707,0.0008899312261514736,17.115621047923735,0.0010766693524519445,nan,nan
0.0977,0.17,19.68832257063286,0.010652718210318832,19.286402917881116,0.0013402236119684494,18.85994575990294,0.0012831249350568016,18.63727307145566,0.001996301313453151,18.527234715563267,0.0031165700967201258,nan,nan
0.2059,0.18000000000000002,nan,nan,18.57434043517267,0.0030961701372888076,17.589567434038383,0.0015999280598693049,17.161250161321426,0.001902541622053355,16.864762317000707,0.003410520992293341,nan,nan
0.14353631,0.15000000000000002,nan,nan,18.79676380517505,0.001908300341853237,18.38264438833889,0.002228080387998469,18.072969570911567,0.0018205656092649051,18.00117848890727,0.0030199183543548926,nan,nan
0.1406446,0.2,nan,nan,18.77003623035126,0.0011244800398583375,17.725950407585294,0.000796586026506911,17.31109146259728,0.000980506288986743,17.004656541080774,0.0013942660049668476,nan,nan
0.2662,0.65,19.105298432870985,0.0077407187224990785,18.473421402856637,0.0009777308198510306,17.980625665916175,0.0006971161036349647,17.511874585702678,0.0010388676791634208,17.40376662609655,0.0016888238708103953,nan,nan
0.1573,0.15000000000000002,20.269548312245732,0.013461603109469634,18.64912461523681,0.001569907899315895,17.58921693847954,0.0006246828125049436,17.176407040193173,0.0008974818333257491,16.887241211084827,0.0010737771700265503,nan,nan
0.1499,0.47000000000000003,nan,nan,18.816107379084304,0.0037807518728433962,18.241275313235366,0.00494588194727679,17.934140585212056,0.004443561137776622,17.83428565993833,0.00718995287066659,nan,nan
0.184,0.15000000000000002,19.65891134942949,0.008455764315643493,19.072365719357922,0.0017820674832195026,18.71504766475479,0.0014590079479875192,18.47697513495918,0.0020550963181994748,18.518408747491012,0.003742455704790456,nan,nan
0.1353,0.15000000000000002,20.004474481002852,0.0065835312643620905,18.761952428980024,0.0008451987211256661,17.850609647565427,0.0005384517331624664,17.427192406397577,0.0008635964087703006,17.183874226735902,0.0011736646580234155,nan,nan
0.18439743,0.29000000000000004,20.811214339811,0.03457902544009123,18.56702561466391,0.003021658973217848,17.357759199406775,0.0009172061676058212,16.72550727804876,0.0011255359476117842,16.32343520370068,0.001480189353022208,nan,nan
0.3049547,0.28,20.632779335687918,0.021515081186365248,18.873629236105796,0.0013239273675651417,17.407464671409855,0.0006770293294898191,16.901931646515816,0.0009595820765071661,16.59212071188318,0.0012276730593668032,nan,nan
0.26381,0.28,21.33905230454454,0.025641685632483393,19.58163351039144,0.0015374476206218663,18.100997012900304,0.0006531567206283161,17.609651444088026,0.0009122732006868263,17.31555423286421,0.0011567371633263244,nan,nan
0.20862928,0.27,20.498212728234243,0.0136579640792998,18.861036607834905,0.0010949871283382068,17.622767947562178,0.0005508213440641123,17.17569916294595,0.0008371490715191232,16.88616619350307,0.001096633175369332,nan,nan
0.09588947,0.18000000000000002,19.500970054111104,0.014772450172683244,18.062774743639903,0.0010849096137663763,17.088973263958398,0.0007303235699071372,16.46666030778671,0.0009146992958275979,16.067169748035568,0.0010700803049402963,nan,nan
0.025819,0.28,20.008777693738804,0.010209954920316802,18.284817655535903,0.0011699389355853864,17.05671184251582,0.0004836282881263409,16.573146244559542,0.0007460179573512946,16.31614591792592,0.000843810200919124,nan,nan
0.057064667,0.17,18.809541486420667,0.006170270350026739,18.02374629286615,0.0007669657276247908,17.60776044831055,0.0006341707321270994,17.461753049208138,0.0010549019834888383,17.3394152992595,0.0015829367558895604,nan,nan
0.0298,0.31,18.637036824728657,0.007205881380738034,18.10392844473818,0.0009274788835960596,17.478874549969138,0.0008474230627830709,17.3990478752824,0.001390747407876274,17.20149776063847,0.0025059410853770377,nan,nan
0.0824132,0.18000000000000002,19.148848867954804,0.007437315713768056,17.942980491678508,0.0008539651196434397,17.047724693045012,0.0005906488395032652,16.759367820084595,0.0009507669686701121,16.570009358591953,0.0013555828820049488,nan,nan
0.15240996,0.25,nan,nan,18.394826082604464,0.0008012475100611415,17.3127573050256,0.0006414496728691453,16.917874122791783,0.0008758152366542255,16.649503589027614,0.0010980895237266916,nan,nan
0.16396286,0.16,20.166009442287447,0.010085666802321439,18.567674603780066,0.0008286846085785644,17.46717887828159,0.00047475876973775225,17.081821142859194,0.0007751808312541482,16.791756912013227,0.0009329988011298064,nan,nan
0.14407414,0.15000000000000002,19.68344094560473,0.010954531724122875,18.331456358667417,0.0010262075729245415,17.286610302491457,0.0005559453477517227,16.871129747742263,0.0008166452348400074,16.587437146712663,0.0009446604286970842,nan,nan
0.15245421,0.17,19.745268205510552,0.018692716400088166,18.159157761662446,0.0014667626515240783,17.060000589491693,0.0008056420609118919,16.624156487575583,0.000958196530682703,16.288102335492493,0.001161533726139609,nan,nan
0.103680104,0.2,nan,nan,18.263525337096077,0.0008033560560955017,17.323757960918083,0.0007116425051084679,16.938412272748174,0.0009106160608140907,16.679260719682024,0.0011453831395339775,nan,nan
0.21215354,0.29000000000000004,19.989700953825047,0.026664403828656678,18.32436008720716,0.0009519041554868864,17.016110090638115,0.0012345852744487654,16.572461925644266,0.001101118257249234,16.26431888653255,0.0012040431030211657,nan,nan
0.1637,0.18000000000000002,19.5159247337158,0.009040806291481494,18.233150390798013,0.0009219112189409685,17.260100079475333,0.0005664341548104213,16.836294123866345,0.0008459175646421477,16.54978559787512,0.0010466504566423655,nan,nan
0.1497,0.17,19.843975986355286,0.025397821873022815,18.653575082312788,0.0016666268832368134,17.858840260641923,0.0011458717754217634,17.52489530602849,0.0016902995289841088,17.25182535708501,0.00310041162558855,nan,nan
0.1642,0.16,19.854378777399095,0.009303497639634284,18.629027291322437,0.0009345313950483789,17.6169970087684,0.0005934527674318407,17.11834890406803,0.0009090753649159573,16.796405003373707,0.0012752585996442089,nan,nan
0.2082,0.19,19.681818292757892,0.013651442289162655,18.73809101479001,0.0010990170983800913,17.86203370315569,0.0008955474575121527,17.451003297075353,0.001259790667943077,17.128616341549122,0.0017780320585825946,nan,nan
0.078,0.15000000000000002,19.873786329595863,0.009543121067629027,18.755391444201624,0.0010789448286561809,18.045264632269095,0.0008208547850404307,17.7542144368785,0.0013062013747390671,17.5904827292938,0.002243359664194462,nan,nan
0.1678,0.51,nan,nan,18.308639989909906,0.0011752225532605384,17.262745035491545,0.002843260189614567,16.798780845978605,0.00176630200131141,16.598729558788147,0.0024666559395964977,nan,nan
0.1698,0.7000000000000001,nan,nan,18.567346979824343,0.001249149306097976,17.83356425164548,0.00469258526107813,17.385814608706113,0.002803270176959039,17.273487697164114,0.0034783644670799336,nan,nan
0.1864,0.26,20.18089947051063,0.019979481225039574,18.751448220377785,0.0010695416798135618,17.654906351435002,0.0007519998225587235,17.253349444186565,0.001027122675226028,16.988258094953522,0.0013536998680839449,nan,nan
0.2582,0.22,nan,nan,18.824188987250977,0.004948535331365373,17.466201197305907,0.007281732563360171,16.96800702129376,0.0037442500219551154,16.864476728970118,0.0038309521919019903,nan,nan
0.20733704,0.29000000000000004,20.76788228782727,0.020847599820407788,19.216774739477813,0.0013705266278556175,17.93826037143565,0.0007412145210006879,17.460689738778434,0.0010061680574600356,17.17042040184603,0.0012676638966019412,nan,nan
0.1292,0.19,19.584372237175696,0.006211520385266236,18.753393036286337,0.0008481655155936164,18.09853624781426,0.0006329004577887144,17.781162519465337,0.0009929839343149288,17.65640501608751,0.0015257660369160494,nan,nan
0.1033,0.5800000000000001,nan,nan,18.82185785423523,0.0010418887650511602,17.852218986627577,0.0009093725197878685,17.36278623592081,0.0012280082050679152,17.04638117757874,0.0018974605666364068,nan,nan
0.1527,0.18000000000000002,19.986660996179907,0.011348226207113789,18.674458677828643,0.0011237956383850821,17.733923901280807,0.0006565613223825249,17.270110985455585,0.0009504710675505828,16.954165729015106,0.001225944964161176,nan,nan
0.1524,0.29000000000000004,nan,nan,18.774944926244228,0.002479436709075739,17.735257927979855,0.0011909003006324898,17.36813949908527,0.001256658404091454,17.06332874505362,0.001434852734093621,nan,nan
0.2134,0.21000000000000002,nan,nan,20.204305080679262,0.0020156985562213995,19.477816352771875,0.009650918157910832,19.119858463763897,0.005597728848018686,19.006506501127646,0.01042596627523109,nan,nan
0.22539093,0.24000000000000002,21.00301323580632,0.01635578273607987,19.327964017410487,0.0011329579912146798,17.985218308295213,0.0006003973506002992,17.545520378866556,0.0008546513657347176,17.242079855247226,0.0010336358144923735,nan,nan
0.23037294,0.33,nan,nan,18.836693444656788,0.0012164323745214839,17.46043236427677,0.0006205805422942478,16.972045429439234,0.0008790059480559203,16.650728786464043,0.0011340769767293583,nan,nan
0.3591034,0.41000000000000003,21.89895322062775,0.046825849548724735,20.00065392334636,0.0022901967781248068,18.215177784398517,0.0007447665936041728,17.602501871543513,0.0009651858088153991,17.268262483427435,0.001231771886663359,nan,nan
0.2844068,0.34,21.33393483986724,0.09894110334198321,19.6372985647655,0.0021638357087145656,18.047430650852707,0.00157367309282652,17.494173630231906,0.0014822814028848143,17.17591962873437,0.0019291801143951667,nan,nan
0.3272118,0.43,22.673379390441045,0.08608557799462728,20.379930088737144,0.0034837112908899406,18.677341774008756,0.0011777447837836316,18.045517671935315,0.001413637938979642,17.697382550493405,0.0018576239429104145,nan,nan
0.32614374,0.33,21.569670648348083,0.03771924374613998,19.658048127843827,0.001818688740094472,18.058579868325886,0.000740751896358249,17.523221234911492,0.000990217749881921,17.22990731155926,0.0012412599019932223,nan,nan
0.28554437,0.3,21.654773791940045,0.06356905865172878,19.500996111624012,0.0020800458790648647,17.977772256541567,0.0013742334303225897,17.484318530483936,0.001551663741016107,17.165475381183633,0.0017673580737050199,nan,nan
0.0584,0.17,19.57582117706348,0.006723768775604896,18.677403652150222,0.0009601640169672128,18.252243759732185,0.0007712027531723436,18.16810836985398,0.001408318918732394,18.057965314777316,0.0021400372025087437,nan,nan
0.20776863,0.29000000000000004,20.225810528697917,0.01254571158230518,18.589201411733427,0.0010048814233902506,17.307976026862114,0.0005169705605066133,16.837663910804423,0.0007982747176947636,16.527761650986662,0.000962420434608663,nan,nan
0.07960733,0.2,18.97432895782387,0.006207265881886234,18.153663716901978,0.001272749491977349,17.44198470458223,0.0006411787973090713,17.137437689455087,0.0009643070953091346,16.929764884401237,0.0012411385167518324,nan,nan
0.08724587,0.23,18.573793291223176,0.007065648337658393,17.778005622741954,0.0007652549095475367,17.007086216849228,0.0005510560578411293,16.66696867327589,0.0009425286307231455,16.48343628671796,0.0013588638907437382,nan,nan
0.07881806,0.23,18.982731885658964,0.007937579896687821,17.954794861325176,0.0008667123081788352,17.11942107344284,0.0006664128094026933,16.770824971570796,0.0010100957421454086,16.53982943429665,0.0013579508577059825,nan,nan
0.15191069,0.18000000000000002,19.1006183180492,0.009158886198931846,17.991987117943957,0.0012296138988667335,17.043901699731205,0.0006294044813808033,16.56820762932596,0.0008349502404121712,16.24301825390634,0.0010139450163733383,nan,nan
0.078569815,0.17,19.7778922004659,0.015244888118202298,18.267752565359334,0.0011200471664771672,17.31338884601435,0.0006156965354996124,16.75059209999761,0.0008664965864564958,16.329395593080545,0.0010741884720189543,nan,nan
0.52536,0.41000000000000003,21.84361788253281,0.03780821577882185,21.451477934625537,0.010662102820159993,20.46010049160909,0.0030245663933505117,20.115048112937906,0.0044790784691247166,19.895833211432812,0.00719167487241807,nan,nan
0.41659233,0.31,22.575181672413198,0.044023522902198006,20.961074792995444,0.003744539092222698,19.468379625301605,0.0013705167224941112,18.912338935289416,0.0017585842529508622,18.565010094828317,0.0027183039700665766,nan,nan
0.46118972,0.46,21.86757284344258,0.0854572776169856,20.062518715013113,0.005678114759257168,18.21324047674923,0.001142810304789776,17.54230459241945,0.0011581280941682173,17.18595066158127,0.001458818612108835,nan,nan
0.07936122,0.72,19.207504045570754,0.01051429968203889,18.225740624337302,0.0014109665229488154,17.2686758252284,0.0005187819924889847,16.606113082764594,0.0007697202943573803,16.1125987797173,0.0008724716930280885,nan,nan
0.22403897,0.24000000000000002,20.441796783941868,0.013872529912578934,18.907497599838173,0.0016484076019275694,17.560700358969772,0.0005628416616875615,17.099450576068627,0.0008112209164895384,16.809693508803555,0.0009778759406039088,nan,nan
0.2644567,0.28,20.280692359357985,0.010777107533839564,18.602349258522516,0.0015268937562868355,17.173410118214942,0.0004803457687348885,16.664364914778787,0.0007457411113871319,16.354855168013476,0.0008627356837575778,nan,nan
0.26394385,0.28,20.532811207151923,0.01758984639699816,18.786804650589936,0.0011780757846116536,17.29431571407,0.0005590971786410338,16.81891065593915,0.0008070470650194854,16.523937850696647,0.000961010907660534,nan,nan
0.37010852,0.39,nan,nan,20.96372604700976,0.004958304828007179,19.03314993146625,0.0074688382129077715,18.47074120932565,0.003602777688598645,18.273357141568667,0.004242074932275105,nan,nan
0.35240716,0.36000000000000004,21.85453056293872,0.040315845021993035,19.864024936722824,0.0021795924529647006,18.183495814079212,0.0007019464251138123,17.61848272769833,0.0009762263628297701,17.291861779896504,0.0012065896725110832,nan,nan
0.40533954,0.4,23.888534265256673,0.17951987161692987,21.234486267195372,0.005018337190931726,19.44309030604241,0.001322968957041259,18.84727117896515,0.0017031694198236798,18.51138606563807,0.0023091131303025598,nan,nan
0.20903075,0.21000000000000002,18.688934531118292,0.0055956271624468205,17.765787852748513,0.0008689167458820321,17.057693504609883,0.0004814676085819979,16.702873884541564,0.0007967685226885372,16.320078079947656,0.0010249673880565217,nan,nan
0.029701628,0.46,nan,nan,18.066117654991224,0.0022131213453350364,17.409654036207307,0.0014827771761863333,17.133240324975784,0.0015431241821260181,16.9578299770501,0.0027795904615816247,nan,nan
0.16075452,0.17,20.14346252432795,0.012771736746603278,18.463995905548636,0.0008308654024262181,17.334787166947695,0.0005191643858195571,16.916250848039883,0.0007788708366632507,16.613953105684192,0.0009109873326849742,nan,nan
0.101096064,0.6900000000000001,nan,nan,18.179446569728952,0.001229282010214971,17.563330228694916,0.00149747780350594,17.12505669720336,0.001138217271503378,17.101693983483788,0.0018271584922832267,nan,nan
0.13623016,0.3,nan,nan,18.27426009220946,0.0021621085818133777,17.22577116446585,0.002915997380081632,16.806224044282224,0.0015439369775429048,16.54062672486335,0.0017028893555720013,nan,nan
0.07747354,0.24000000000000002,19.440909180064626,0.0076325065631215345,18.162781637147905,0.001060145730778581,17.155593756846343,0.0005653534601807228,16.867832824078324,0.0008710297502400835,16.626743633466493,0.001085543848004676,nan,nan
0.18744104,0.22,18.950474538696522,0.006611228514357784,18.10975528868364,0.0014377258853839122,17.352325267724563,0.0006443456291373241,16.932766561437123,0.0009221917645752462,16.720049788598637,0.0013071093769989259,nan,nan
0.13599652,0.17,19.441624320685282,0.0076821744890972375,18.21385963144389,0.0012876980789313013,17.43709102946288,0.0006196291418910847,17.071694163381544,0.000943502199986153,16.826650257060514,0.0011969732329314316,nan,nan
0.07984882,0.26,19.559455015759852,0.007321533113370426,18.294090341987182,0.0009921302737207535,17.078981171392222,0.000645774018892427,16.78672539618642,0.0010328283212060313,16.541968318063333,0.0014568832321316266,nan,nan
0.07534666,0.21000000000000002,19.30591657221833,0.010406068284979213,18.066264329972793,0.001460777234738082,17.1630713666791,0.0010441961496962437,16.812030799123118,0.0011137420184850245,16.601418018940265,0.001381238403729379,nan,nan
0.14639567,0.15000000000000002,19.71501857430853,0.007714631710467606,18.476949862900643,0.0011310332559702175,17.68058501649179,0.0005292027413476161,17.278964405318554,0.0008588736706879842,17.044802344362243,0.0010881775938797206,nan,nan
0.15557924,0.16,20.109407012947454,0.008767635487436039,18.558251663355335,0.0012267674868395172,17.483647677287475,0.0005361459438365587,17.0811308074489,0.000812637204220256,16.78725144776619,0.0010169415387922668,nan,nan
0.19179809,0.17,19.24817109921826,0.00815988873930151,18.204585372519176,0.0008997711212274571,17.32316287530456,0.0005778114241649971,16.930645232944855,0.0008869678804836727,16.693098389344847,0.0011452733361235208,nan,nan
